event_id,recording_id,audio_relative_path,label_mode,raw_class_label,class_id,onset_s,offset_s,source_start_fraction,source_end_fraction,source_event_length_s,source_row
datased:monophonic:000560,S-0061,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0061.wav,monophonic,Horn,horn,7.77,9.08,0.04,0.05,1.31,561
datased:monophonic:000561,S-0061,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0061.wav,monophonic,Bells,bells,9.13,15.15,0.05,0.08,6.03,562
datased:monophonic:000562,S-0061,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0061.wav,monophonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,15.31,28.96,0.08,0.16,13.65,563
datased:monophonic:000563,S-0061,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0061.wav,monophonic,Bells,bells,29.04,69.03,0.16,0.38,39.98,564
datased:monophonic:000564,S-0061,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0061.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,79.4,101.02,0.44,0.56,21.62,565
datased:monophonic:000565,S-0061,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0061.wav,monophonic,Vehicle pass-by,vehicle_pass_by,102.44,115.32,0.57,0.64,12.88,566
datased:monophonic:000566,S-0061,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0061.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,115.46,125.38,0.64,0.7,9.92,567
datased:monophonic:000567,S-0061,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0061.wav,monophonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,127.77,134.32,0.71,0.74,6.55,568
datased:monophonic:000568,S-0061,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0061.wav,monophonic,Horn,horn,140.55,142.18,0.78,0.79,1.64,569
datased:monophonic:000569,S-0061,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0061.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,147.64,149.28,0.82,0.83,1.64,570
datased:monophonic:000570,S-0061,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0061.wav,monophonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,149.37,152.08,0.83,0.84,2.71,571
datased:monophonic:000571,S-0061,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0061.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,152.12,153.98,0.84,0.85,1.86,572
datased:monophonic:000572,S-0061,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0061.wav,monophonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,169.7,173.19,0.94,0.96,3.49,573
datased:monophonic:000573,S-0062,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0062.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,0.7,23.03,0.01,0.2,22.32,574
datased:monophonic:000574,S-0062,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0062.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,25.1,59.77,0.22,0.53,34.67,575
datased:monophonic:000575,S-0062,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0062.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,60.1,62.92,0.53,0.55,2.83,576
datased:monophonic:000576,S-0062,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0062.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,63.61,65.06,0.56,0.57,1.45,577
datased:monophonic:000577,S-0062,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0062.wav,monophonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,70.16,95.86,0.62,0.84,25.7,578
datased:monophonic:000578,S-0062,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0062.wav,monophonic,Chicken coop,chicken_coop,96.0,97.72,0.84,0.86,1.72,579
datased:monophonic:000579,S-0062,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0062.wav,monophonic,Birds,birds,97.91,113.84,0.86,1.0,15.94,580
datased:monophonic:000580,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Vehicle pass-by,vehicle_pass_by,2.75,12.55,0.02,0.07,9.81,581
datased:monophonic:000581,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,13.31,45.68,0.07,0.25,32.37,582
datased:monophonic:000582,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,47.52,48.33,0.26,0.27,0.81,583
datased:monophonic:000583,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,48.41,56.13,0.27,0.31,7.72,584
datased:monophonic:000584,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,56.35,57.46,0.31,0.32,1.12,585
datased:monophonic:000585,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,58.42,61.79,0.32,0.34,3.38,586
datased:monophonic:000586,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,62.56,63.86,0.35,0.35,1.31,587
datased:monophonic:000587,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,65.54,70.62,0.36,0.39,5.08,588
datased:monophonic:000588,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,72.04,74.32,0.4,0.41,2.29,589
datased:monophonic:000589,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,74.87,76.28,0.42,0.42,1.42,590
datased:monophonic:000590,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,77.05,78.57,0.43,0.44,1.53,591
datased:monophonic:000591,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,80.64,82.38,0.45,0.46,1.74,592
datased:monophonic:000592,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,87.51,91.86,0.49,0.51,4.36,593
datased:monophonic:000593,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,95.24,99.49,0.53,0.55,4.25,594
datased:monophonic:000594,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Birds,birds,100.25,106.03,0.56,0.59,5.77,595
datased:monophonic:000595,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,106.24,113.21,0.59,0.63,6.97,596
datased:monophonic:000596,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,113.87,115.18,0.63,0.64,1.31,597
datased:monophonic:000597,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,118.77,119.97,0.66,0.67,1.2,598
datased:monophonic:000598,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,121.61,134.24,0.68,0.75,12.64,599
datased:monophonic:000599,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,136.31,138.71,0.76,0.77,2.4,600
datased:monophonic:000600,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,139.04,140.02,0.77,0.78,0.98,601
datased:monophonic:000601,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,144.27,145.03,0.8,0.81,0.76,602
datased:monophonic:000602,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,monophonic,Birds,birds,145.9,177.6,0.81,0.99,31.7,603
datased:monophonic:000603,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,7.95,11.03,0.05,0.07,3.08,604
datased:monophonic:000604,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,12.8,49.74,0.08,0.32,36.94,605
datased:monophonic:000605,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,monophonic,Voices,voices,50.11,51.14,0.33,0.33,1.03,606
datased:monophonic:000606,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,51.23,55.8,0.33,0.36,4.57,607
datased:monophonic:000607,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,monophonic,Birds,birds,56.18,91.53,0.36,0.59,35.36,608
datased:monophonic:000608,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,92.56,94.98,0.6,0.62,2.43,609
datased:monophonic:000609,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,monophonic,Voices,voices,97.97,99.46,0.64,0.65,1.49,610
datased:monophonic:000610,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,monophonic,Birds,birds,102.73,120.64,0.67,0.78,17.91,611
datased:monophonic:000611,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,monophonic,Vehicle pass-by,vehicle_pass_by,121.38,150.86,0.79,0.98,29.48,612
datased:monophonic:000612,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,151.7,153.1,0.98,0.99,1.4,613
datased:monophonic:000613,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,monophonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,0.0,30.11,0.0,0.2,30.11,614
datased:monophonic:000614,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,monophonic,Birds,birds,31.19,65.51,0.21,0.44,34.32,615
datased:monophonic:000615,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,monophonic,Vehicle pass-by,vehicle_pass_by,65.87,70.63,0.44,0.48,4.76,616
datased:monophonic:000616,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,monophonic,Birds,birds,70.66,80.43,0.48,0.54,9.77,617
datased:monophonic:000617,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,monophonic,Vehicle pass-by,vehicle_pass_by,80.78,97.76,0.54,0.66,16.98,618
datased:monophonic:000618,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,monophonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,100.64,136.35,0.68,0.92,35.71,619
datased:monophonic:000619,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,136.56,148.43,0.92,1.0,11.87,620
datased:monophonic:000620,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,monophonic,Voices,voices,0.0,33.55,0.0,0.16,33.55,621
datased:monophonic:000621,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,monophonic,Voices,voices,42.63,72.45,0.2,0.34,29.81,622
datased:monophonic:000622,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,72.51,173.4,0.34,0.82,100.89,623
datased:monophonic:000623,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,175.45,185.81,0.83,0.88,10.36,624
datased:monophonic:000624,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,194.13,195.15,0.92,0.92,1.02,625
datased:monophonic:000625,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,monophonic,Voices,voices,197.84,205.06,0.94,0.97,7.22,626
datased:monophonic:000626,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,205.39,211.4,0.97,1.0,6.01,627
datased:monophonic:000627,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,3.28,6.12,0.03,0.05,2.83,628
datased:monophonic:000628,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,monophonic,Birds,birds,6.48,13.2,0.05,0.11,6.72,629
datased:monophonic:000629,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,monophonic,Voices,voices,13.38,16.8,0.11,0.14,3.42,630
datased:monophonic:000630,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,17.08,25.2,0.14,0.21,8.12,631
datased:monophonic:000631,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,26.16,58.8,0.22,0.49,32.64,632
datased:monophonic:000632,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,59.08,78.96,0.49,0.66,19.88,633
datased:monophonic:000633,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,monophonic,Voices,voices,79.07,89.13,0.66,0.74,10.06,634
datased:monophonic:000634,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,monophonic,Voices,voices,94.07,117.53,0.78,0.98,23.46,635
datased:monophonic:000635,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,117.68,120.0,0.98,1.0,2.32,636
datased:monophonic:000636,S-0068,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0068.wav,monophonic,Birds,birds,0.0,4.44,0.0,0.05,4.44,637
datased:monophonic:000637,S-0068,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0068.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,5.38,27.65,0.06,0.3,22.27,638
datased:monophonic:000638,S-0068,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0068.wav,monophonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,31.53,63.87,0.34,0.7,32.35,639
datased:monophonic:000639,S-0068,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0068.wav,monophonic,Voices,voices,63.93,70.08,0.7,0.77,6.15,640
datased:monophonic:000640,S-0068,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0068.wav,monophonic,Birds,birds,74.79,91.51,0.82,1.0,16.73,641
datased:monophonic:000641,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,2.11,3.38,0.01,0.02,1.27,642
datased:monophonic:000642,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,5.01,6.37,0.03,0.04,1.36,643
datased:monophonic:000643,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,6.56,7.83,0.04,0.05,1.27,644
