event_id,recording_id,audio_relative_path,label_mode,raw_class_label,class_id,onset_s,offset_s,source_start_fraction,source_end_fraction,source_event_length_s,source_row
datased:polyphonic:000619,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,65.54,70.62,0.36,0.39,5.08,620
datased:polyphonic:000620,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,72.04,74.32,0.4,0.41,2.29,621
datased:polyphonic:000621,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,74.87,76.28,0.42,0.42,1.42,622
datased:polyphonic:000622,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,77.05,78.57,0.43,0.44,1.53,623
datased:polyphonic:000623,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,80.64,82.38,0.45,0.46,1.74,624
datased:polyphonic:000624,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,87.51,91.86,0.49,0.51,4.36,625
datased:polyphonic:000625,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,95.24,99.49,0.53,0.55,4.25,626
datased:polyphonic:000626,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Birds,birds,100.25,106.03,0.56,0.59,5.77,627
datased:polyphonic:000627,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,106.24,113.21,0.59,0.63,6.97,628
datased:polyphonic:000628,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,113.87,115.18,0.63,0.64,1.31,629
datased:polyphonic:000629,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,118.77,119.97,0.66,0.67,1.2,630
datased:polyphonic:000630,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,121.61,134.24,0.68,0.75,12.64,631
datased:polyphonic:000631,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,136.31,138.71,0.76,0.77,2.4,632
datased:polyphonic:000632,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,139.04,140.02,0.77,0.78,0.98,633
datased:polyphonic:000633,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,144.27,145.03,0.8,0.81,0.76,634
datased:polyphonic:000634,S-0063,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0063.wav,polyphonic,Birds,birds,145.9,177.6,0.81,0.99,31.7,635
datased:polyphonic:000635,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,7.95,11.03,0.05,0.07,3.08,636
datased:polyphonic:000636,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,12.8,49.74,0.08,0.32,36.94,637
datased:polyphonic:000637,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,polyphonic,Voices,voices,50.11,51.14,0.33,0.33,1.03,638
datased:polyphonic:000638,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,51.23,55.8,0.33,0.36,4.57,639
datased:polyphonic:000639,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,polyphonic,Birds,birds,56.18,91.53,0.36,0.59,35.36,640
datased:polyphonic:000640,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,92.56,94.98,0.6,0.62,2.43,641
datased:polyphonic:000641,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,polyphonic,Voices,voices,97.97,99.46,0.64,0.65,1.49,642
datased:polyphonic:000642,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,polyphonic,Birds,birds,102.73,120.64,0.67,0.78,17.91,643
datased:polyphonic:000643,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,121.38,150.86,0.79,0.98,29.48,644
datased:polyphonic:000644,S-0064,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0064.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,151.7,153.1,0.98,0.99,1.4,645
datased:polyphonic:000645,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,0.0,30.11,0.0,0.2,30.11,646
datased:polyphonic:000646,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,polyphonic,Birds,birds,31.19,65.51,0.21,0.44,34.32,647
datased:polyphonic:000647,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,65.87,70.63,0.44,0.48,4.76,648
datased:polyphonic:000648,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,polyphonic,Birds,birds,70.36,80.43,0.47,0.54,10.06,649
datased:polyphonic:000649,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,80.78,97.76,0.54,0.66,16.98,650
datased:polyphonic:000650,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,polyphonic,Vacuum cleaner fan and hairdryer,vacuum_cleaner_fan_hairdryer,100.64,137.83,0.68,0.93,37.19,651
datased:polyphonic:000651,S-0065,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0065.wav,polyphonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,135.95,148.43,0.92,1.0,12.49,652
datased:polyphonic:000652,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,polyphonic,Voices,voices,0.0,33.55,0.0,0.16,33.55,653
datased:polyphonic:000653,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,polyphonic,Voices,voices,42.63,72.45,0.2,0.34,29.81,654
datased:polyphonic:000654,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,70.4,173.4,0.33,0.82,103.0,655
datased:polyphonic:000655,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,175.45,185.81,0.83,0.88,10.36,656
datased:polyphonic:000656,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,194.13,195.15,0.92,0.92,1.02,657
datased:polyphonic:000657,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,polyphonic,Voices,voices,197.84,210.76,0.94,1.0,12.92,658
datased:polyphonic:000658,S-0066,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0066.wav,polyphonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,205.39,211.4,0.97,1.0,6.01,659
datased:polyphonic:000659,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,polyphonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,3.28,6.12,0.03,0.05,2.83,660
datased:polyphonic:000660,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,polyphonic,Birds,birds,6.48,13.52,0.05,0.11,7.05,661
datased:polyphonic:000661,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,polyphonic,Voices,voices,13.38,18.39,0.11,0.15,5.01,662
datased:polyphonic:000662,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,polyphonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,17.08,78.96,0.14,0.66,61.88,663
datased:polyphonic:000663,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,26.16,59.21,0.22,0.49,33.05,664
datased:polyphonic:000664,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,polyphonic,Voices,voices,77.87,89.13,0.65,0.74,11.26,665
datased:polyphonic:000665,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,polyphonic,Voices,voices,94.07,117.53,0.78,0.98,23.46,666
datased:polyphonic:000666,S-0067,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0067.wav,polyphonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,117.68,120.0,0.98,1.0,2.32,667
datased:polyphonic:000667,S-0068,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0068.wav,polyphonic,Birds,birds,0.0,4.44,0.0,0.05,4.44,668
datased:polyphonic:000668,S-0068,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0068.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,5.38,27.65,0.06,0.3,22.27,669
datased:polyphonic:000669,S-0068,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0068.wav,polyphonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,31.53,63.87,0.34,0.7,32.35,670
datased:polyphonic:000670,S-0068,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0068.wav,polyphonic,Voices,voices,63.93,70.08,0.7,0.77,6.15,671
datased:polyphonic:000671,S-0068,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0068.wav,polyphonic,Birds,birds,74.79,91.51,0.82,1.0,16.73,672
datased:polyphonic:000672,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,2.11,3.38,0.01,0.02,1.27,673
datased:polyphonic:000673,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,5.01,6.37,0.03,0.04,1.36,674
datased:polyphonic:000674,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,6.56,7.83,0.04,0.05,1.27,675
datased:polyphonic:000675,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,9.07,12.89,0.06,0.09,3.82,676
datased:polyphonic:000676,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,15.0,15.82,0.1,0.11,0.82,677
datased:polyphonic:000677,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Birds,birds,22.25,25.71,0.15,0.17,3.46,678
datased:polyphonic:000678,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Voices,voices,27.16,28.8,0.18,0.19,1.63,679
datased:polyphonic:000679,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,39.6,42.05,0.26,0.28,2.45,680
datased:polyphonic:000680,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Voices,voices,43.05,48.95,0.29,0.33,5.9,681
datased:polyphonic:000681,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,49.59,60.66,0.33,0.4,11.08,682
datased:polyphonic:000682,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,68.74,70.29,0.46,0.47,1.54,683
datased:polyphonic:000683,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,78.19,86.99,0.52,0.58,8.81,684
datased:polyphonic:000684,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,86.99,87.72,0.58,0.58,0.73,685
datased:polyphonic:000685,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,87.81,104.06,0.59,0.69,16.25,686
datased:polyphonic:000686,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,105.15,137.47,0.7,0.92,32.32,687
datased:polyphonic:000687,S-0069,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0069.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,146.82,148.55,0.98,0.99,1.72,688
datased:polyphonic:000688,S-0070,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0070.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,1.01,21.54,0.01,0.17,20.53,689
datased:polyphonic:000689,S-0070,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0070.wav,polyphonic,Birds,birds,22.46,27.87,0.18,0.22,5.42,690
datased:polyphonic:000690,S-0070,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0070.wav,polyphonic,Voices,voices,28.03,37.64,0.22,0.3,9.62,691
datased:polyphonic:000691,S-0070,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0070.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,42.68,48.63,0.34,0.39,5.95,692
datased:polyphonic:000692,S-0070,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0070.wav,polyphonic,Birds,birds,50.31,68.48,0.4,0.54,18.17,693
datased:polyphonic:000693,S-0070,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0070.wav,polyphonic,Voices,voices,68.86,72.07,0.55,0.57,3.21,694
datased:polyphonic:000694,S-0070,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0070.wav,polyphonic,Birds,birds,72.68,88.78,0.58,0.7,16.1,695
datased:polyphonic:000695,S-0070,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0070.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,89.32,91.38,0.71,0.72,2.06,696
datased:polyphonic:000696,S-0070,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0070.wav,polyphonic,Birds,birds,91.53,100.99,0.73,0.8,9.46,697
datased:polyphonic:000697,S-0070,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0070.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,101.53,103.82,0.81,0.82,2.29,698
datased:polyphonic:000698,S-0070,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0070.wav,polyphonic,Birds,birds,104.28,126.1,0.83,1.0,21.83,699
datased:polyphonic:000699,S-0071,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0071.wav,polyphonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,10.05,148.73,0.06,0.83,138.69,700
datased:polyphonic:000700,S-0071,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0071.wav,polyphonic,Voices,voices,149.28,176.62,0.83,0.98,27.35,701
datased:polyphonic:000701,S-0071,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0071.wav,polyphonic,Birds,birds,176.73,180.0,0.98,1.0,3.27,702
datased:polyphonic:000702,S-0072,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0072.wav,polyphonic,Birds,birds,0.0,10.44,0.0,0.07,10.44,703
datased:polyphonic:000703,S-0072,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0072.wav,polyphonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,10.44,48.8,0.07,0.33,38.36,704
datased:polyphonic:000704,S-0072,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0072.wav,polyphonic,Birds,birds,49.34,146.37,0.33,0.99,97.03,705
datased:polyphonic:000705,S-0073,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0073.wav,polyphonic,Birds,birds,0.0,13.32,0.0,0.08,13.32,706
datased:polyphonic:000706,S-0073,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0073.wav,polyphonic,Lawn mower brush cutter and olive shaker,lawn_mower_brush_cutter_olive_shaker,15.12,54.63,0.09,0.33,39.51,707
