left_file_id,right_file_id,tier,similarity,overlap_s,verdict
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0023.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,T3,0.882784,29.500,review
datasec:DATASEC/Music/Music-0087.wav,datasec:DATASEC/Music/Music-0463.wav,T3,0.882740,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0032.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0035.wav,T3,0.882728,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0035.wav,T3,0.882684,29.500,review
datasec:DATASEC/Voices/Voices-1275.wav,datasec:DATASEC/Voices/Voices-1288.wav,T3,0.882653,3.000,review
datasec:DATASEC/Voices/Voices-0370.wav,datasec:DATASEC/Voices/Voices-0404.wav,T3,0.882648,3.500,review
datasec:DATASEC/Music/Music-0029.wav,datasec:DATASEC/Music/Music-0168.wav,T3,0.882641,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0022.wav,T3,0.882615,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0019.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0020.wav,T3,0.882601,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0023.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0032.wav,T3,0.882554,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0015.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0020.wav,T3,0.882540,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0022.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,T3,0.882470,44.000,review
datasec:DATASEC/Music/Music-0120.wav,datasec:DATASEC/Music/Music-0328.wav,T3,0.882440,4.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0014.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0024.wav,T3,0.882413,44.000,review
datasec:DATASEC/Music/Music-0277.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.882326,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0019.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0032.wav,T3,0.882316,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0015.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,T3,0.882312,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0015.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0032.wav,T3,0.882309,29.500,review
datasec:DATASEC/Voices/Voices-0844.wav,datasec:DATASEC/Voices/Voices-0874.wav,T3,0.882306,3.000,review
datasec:DATASEC/Voices/Voices-0327.wav,datasec:DATASEC/Voices/Voices-0374.wav,T3,0.882298,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0019.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,T3,0.882238,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0022.wav,T3,0.882219,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0018.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0028.wav,T3,0.882175,44.000,review
datasec:DATASEC/Voices/Voices-1329.wav,datasec:DATASEC/Voices/Voices-1337.wav,T3,0.882155,3.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0030.wav,T3,0.882035,44.000,review
datasec:DATASEC/Voices/Voices-0329.wav,datasec:DATASEC/Voices/Voices-0651.wav,T3,0.882013,3.000,review
datasec:DATASEC/Voices/Voices-0576.wav,datasec:DATASEC/Voices/Voices-0644.wav,T3,0.882007,3.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0021.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0024.wav,T3,0.882006,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0014.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,T3,0.881987,44.000,review
datasec:DATASEC/Voices/Voices-1812.wav,datasec:DATASEC/Voices/Voices-1824.wav,T3,0.881971,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0014.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,T3,0.881961,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0028.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0031.wav,T3,0.881780,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0030.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0032.wav,T3,0.881763,44.000,review
datasec:DATASEC/Voices/Voices-1308.wav,datasec:DATASEC/Voices/Voices-1329.wav,T3,0.881716,3.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0014.wav,T3,0.881673,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0013.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0024.wav,T3,0.881638,29.500,review
datasec:DATASEC/Music/Music-0087.wav,datasec:DATASEC/Music/Music-0466.wav,T3,0.881606,3.000,review
datasec:DATASEC/Glass breaking/Glass breaking-0029.wav,datasec:DATASEC/Glass breaking/Glass breaking-0030.wav,T3,0.881601,26.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0020.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0030.wav,T3,0.881576,44.000,review
datasec:DATASEC/Voices/Voices-1246.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.881393,3.500,review
datasec:DATASEC/Music/Music-0234.wav,datasec:DATASEC/Propeller aircrafts/Helicopters/Helicopters-0023.wav,T3,0.881375,3.000,review
datasec:DATASEC/Voices/Voices-1278.wav,datasec:DATASEC/Voices/Voices-1323.wav,T3,0.881375,3.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0011.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0028.wav,T3,0.881341,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0025.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,T3,0.881317,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0021.wav,T3,0.881301,29.500,review
datasec:DATASEC/Music/Music-0467.wav,datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0056.wav,T3,0.881292,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0017.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,T3,0.881272,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0018.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,T3,0.881222,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0008.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Lawn mower/Lawn mower-0020.wav,T3,0.881220,35.000,review
datasec:DATASEC/Voices/Voices-0667.wav,datasec:DATASEC/Voices/Voices-1278.wav,T3,0.881192,4.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0021.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,T3,0.881179,29.500,review
datasec:DATASEC/Voices/Voices-0581.wav,datasec:DATASEC/Voices/Voices-0644.wav,T3,0.881179,3.000,review
datasec:DATASEC/Voices/Voices-0769.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.881172,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0025.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0032.wav,T3,0.881144,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0017.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0032.wav,T3,0.881114,44.000,review
datasec:DATASEC/Voices/Voices-1288.wav,datasec:DATASEC/Voices/Voices-1312.wav,T3,0.881077,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0024.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0033.wav,T3,0.880881,29.500,review
datasec:DATASEC/Cicadas and crickets/Crickets/Crickets-0001.wav,datasec:DATASEC/Cicadas and crickets/Crickets/Crickets-0004.wav,T3,0.880870,27.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0010.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,T3,0.880855,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0013.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,T3,0.880841,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0020.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0025.wav,T3,0.880822,44.000,review
datasec:DATASEC/Music/Music-0029.wav,datasec:DATASEC/Music/Music-0087.wav,T3,0.880797,5.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0013.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,T3,0.880788,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0017.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0020.wav,T3,0.880757,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0018.wav,T3,0.880703,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0024.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0028.wav,T3,0.880661,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0012.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0030.wav,T3,0.880657,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0010.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0032.wav,T3,0.880629,44.000,review
datasec:DATASEC/Voices/Voices-0329.wav,datasec:DATASEC/Voices/Voices-0433.wav,T3,0.880570,3.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0018.wav,T3,0.880567,44.000,review
datasec:DATASEC/Voices/Voices-1273.wav,datasec:DATASEC/Voices/Voices-1321.wav,T3,0.880561,4.000,review
datasec:DATASEC/Voices/Voices-1259.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.880539,3.000,review
datasec:DATASEC/Glass breaking/Glass breaking-0051.wav,datasec:DATASEC/Glass breaking/Glass breaking-0058.wav,T3,0.880504,3.000,review
datasec:DATASEC/Voices/Voices-0342.wav,datasec:DATASEC/Voices/Voices-0634.wav,T3,0.880431,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0010.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0020.wav,T3,0.880389,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0033.wav,T3,0.880385,29.500,review
datasec:DATASEC/Voices/Voices-1225.wav,datasec:DATASEC/Voices/Voices-1253.wav,T3,0.880382,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0026.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,T3,0.880367,44.000,review
datasec:DATASEC/Voices/Voices-1278.wav,datasec:DATASEC/Voices/Voices-1285.wav,T3,0.880291,7.000,review
datasec:DATASEC/Music/Music-0351.wav,datasec:DATASEC/Music/Music-0352.wav,T3,0.880258,30.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0033.wav,T3,0.880217,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0031.wav,T3,0.880213,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0011.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,T3,0.880197,44.000,review
datasec:DATASEC/Glass breaking/Glass breaking-0032.wav,datasec:DATASEC/Glass breaking/Glass breaking-0037.wav,T3,0.880138,4.500,review
datasec:DATASEC/Voices/Voices-1775.wav,datasec:DATASEC/Voices/Voices-1824.wav,T3,0.880122,3.000,review
datasec:DATASEC/Voices/Voices-1321.wav,datasec:DATASEC/Voices/Voices-1337.wav,T3,0.880091,3.500,review
datasec:DATASEC/Voices/Voices-0814.wav,datasec:DATASEC/Voices/Voices-0859.wav,T3,0.880074,3.000,review
datasec:DATASEC/Voices/Voices-0208.wav,datasec:DATASEC/Voices/Voices-0246.wav,T3,0.880033,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0021.wav,T3,0.880007,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0026.wav,T3,0.880001,44.000,review
datasec:DATASEC/Voices/Voices-0828.wav,datasec:DATASEC/Voices/Voices-0889.wav,T3,0.879994,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0028.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,T3,0.879969,29.500,review
datasec:DATASEC/Music/Music-0178.wav,datasec:DATASEC/Music/Music-0234.wav,T3,0.879949,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0018.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0024.wav,T3,0.879946,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0012.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0025.wav,T3,0.879935,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0028.wav,T3,0.879918,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0026.wav,T3,0.879871,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0012.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0017.wav,T3,0.879822,44.000,review
datasec:DATASEC/Voices/Voices-1312.wav,datasec:DATASEC/Voices/Voices-1336.wav,T3,0.879807,3.000,review
datasec:DATASEC/Glass breaking/Glass breaking-0030.wav,datasec:DATASEC/Glass breaking/Glass breaking-0031.wav,T3,0.879756,26.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0011.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,T3,0.879748,44.000,review
datasec:DATASEC/Voices/Voices-0644.wav,datasec:DATASEC/Voices/Voices-0677.wav,T3,0.879737,3.500,review
datasec:DATASEC/Music/Music-0812.wav,datasec:DATASEC/Music/Music-0862.wav,T3,0.879710,30.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0011.wav,T3,0.879676,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0031.wav,T3,0.879668,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0013.wav,T3,0.879667,29.500,review
datasec:DATASEC/Voices/Voices-0651.wav,datasec:DATASEC/Voices/Voices-0677.wav,T3,0.879650,3.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0031.wav,T3,0.879648,44.000,review
datasec:DATASEC/Voices/Voices-1787.wav,datasec:DATASEC/Voices/Voices-1824.wav,T3,0.879569,3.000,review
datasec:DATASEC/Workshop/drill/drill-0004.wav,datasec:DATASEC/Workshop/drill/drill-0011.wav,T3,0.879476,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0010.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0012.wav,T3,0.879473,44.000,review
datasec:DATASEC/Voices/Voices-1277.wav,datasec:DATASEC/Voices/Voices-1329.wav,T3,0.879451,3.000,review
datasec:DATASEC/Voices/Voices-0568.wav,datasec:DATASEC/Voices/Voices-1401.wav,T3,0.879450,3.000,review
datasec:DATASEC/Voices/Voices-1014.wav,datasec:DATASEC/Voices/Voices-1016.wav,T3,0.879445,4.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0030.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0035.wav,T3,0.879383,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0024.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0026.wav,T3,0.879348,44.000,review
datasec:DATASEC/Music/Music-0361.wav,datasec:DATASEC/Music/Music-0835.wav,T3,0.879322,3.000,review
datasec:DATASEC/Voices/Voices-1275.wav,datasec:DATASEC/Voices/Voices-1322.wav,T3,0.879256,3.000,review
datasec:DATASEC/Voices/Voices-1817.wav,datasec:DATASEC/Voices/Voices-1824.wav,T3,0.879199,3.000,review
datasec:DATASEC/Music/Music-0120.wav,datasec:DATASEC/Music/Music-0467.wav,T3,0.879147,3.000,review
datasec:DATASEC/Music/Music-0087.wav,datasec:DATASEC/Music/Music-0178.wav,T3,0.879125,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0033.wav,T3,0.879122,29.500,review
